sender,time,text,repScore,totChoices,isWinner,sTime,responseNum2,responseNum
boys,16:20:51,What do you think love is?,0.728571428571429,84,TRUE,28,1,1
boys,16:20:51,What is love to you?,0.6232142857142860,84,FALSE,51,1,1
boys,16:20:51,love shmov,0.5136904761904760,84,FALSE,37,1,1
boys,16:20:51,Hey girls.,0.49702380952381,84,FALSE,103,1,1
boys,16:20:51,I love you,0.49166666666666700,84,FALSE,102,1,1
boys,16:20:51,Love is a sham,0.4125,84,FALSE,18,1,1
boys,16:20:51,i hate people,0.375,84,FALSE,198,1,1
boys,16:20:51,no comment.  -__-,0.35833333333333300,84,FALSE,21,1,1
girls,16:23:51,I think love is whatever the lover says it is.  What do you think,0.6679563492063490,100,TRUE,34,2,2
girls,16:23:51,love is a chemical reaction,0.628571428571429,100,FALSE,50,2,2
